502,"[152-162]: 'California'"
503,"[152-162]: 'California'"
506,"[152-162]: 'California'"
507,"[152-162]: 'California'"
511,"[152-162]: 'California'"
512,"[151-161]: 'California'"
513,"[151-161]: 'California'"
514,"[151-161]: 'California'"
515,"[151-161]: 'California'"
516,"[151-161]: 'California'"
517,"[151-161]: 'California'"
518,"[151-161]: 'California'"
519,"[151-161]: 'California'"
520,"[151-161]: 'California'"
521,"[152-162]: 'California'"
522,"[152-162]: 'California'"
523,"[152-162]: 'California'"
524,"[152-162]: 'California'"
525,"[152-162]: 'California'"
526,"[152-162]: 'California'"
527,"[152-162]: 'California'"
528,"[152-162]: 'California'"
529,"[152-162]: 'California'"
530,"[152-162]: 'California'"
531,"[152-162]: 'California'"
532,"[152-162]: 'California'"
533,"[152-162]: 'California'"
534,"[152-162]: 'California'"
535,"[152-162]: 'California'"
536,"[151-161]: 'California'"
537,"[151-161]: 'California'"
538,"[151-161]: 'California'"
540,"[151-161]: 'California'"
541,"[151-161]: 'California'"
542,"[151-161]: 'California'"
543,"[151-161]: 'California'"
545,"[153-163]: 'California'"
546,"[153-163]: 'California'"
547,"[153-163]: 'California'"
548,"[153-163]: 'California'"
549,"[153-163]: 'California'"
550,"[153-163]: 'California'"
551,"[153-163]: 'California'"
552,"[153-163]: 'California'"
553,"[153-163]: 'California'"
555,"[153-163]: 'California'"
556,"[153-163]: 'California'"
557,"[153-163]: 'California'"
558,"[153-163]: 'California'"
559,"[153-163]: 'California'"
561,"[152-162]: 'California'"
562,"[152-162]: 'California'"
563,"[152-162]: 'California'"
565,"[152-162]: 'California'"
566,"[152-162]: 'California'"
567,"[152-162]: 'California'"
568,"[152-162]: 'California'"
569,"[153-163]: 'California'"
570,"[153-163]: 'California'"
571,"[153-163]: 'California'"
573,"[153-163]: 'California'"
574,"[153-163]: 'California'"
575,"[153-163]: 'California'"
576,"[153-163]: 'California'"
577,"[153-163]: 'California'"
578,"[153-163]: 'California'"
579,"[153-163]: 'California'"
580,"[153-163]: 'California'"
581,"[153-163]: 'California'"
582,"[153-163]: 'California'"
583,"[202-212]: 'California'"
583,"[350-352]: 'SC'"
583,"[353-355]: 'ID'"
583,"[432-434]: 'ID'"
584,"[152-162]: 'California'"
585,"[152-162]: 'California'"
587,"[152-162]: 'California'"
588,"[152-162]: 'California'"
590,"[152-162]: 'California'"
591,"[162-172]: 'California'"
592,"[153-163]: 'California'"
593,"[153-163]: 'California'"
595,"[153-163]: 'California'"
596,"[153-163]: 'California'"
597,"[153-163]: 'California'"
598,"[153-163]: 'California'"
599,"[153-163]: 'California'"
600,"[153-163]: 'California'"
601,"[153-163]: 'California'"
602,"[153-163]: 'California'"
603,"[153-163]: 'California'"
604,"[153-163]: 'California'"
607,"[152-162]: 'California'"
609,"[152-162]: 'California'"
610,"[152-162]: 'California'"
611,"[152-162]: 'California'"
612,"[152-162]: 'California'"
613,"[152-162]: 'California'"
614,"[152-162]: 'California'"
615,"[162-172]: 'California'"
616,"[240-250]: 'California'"
616,"[458-460]: 'SC'"
616,"[461-463]: 'ID'"
616,"[540-542]: 'ID'"
616,"[719-721]: 'ID'"
616,"[760-762]: 'SC'"
616,"[763-765]: 'ID'"
616,"[889-891]: 'ID'"
616,"[930-932]: 'SC'"
616,"[933-935]: 'ID'"
616,"[1059-1061]: 'ID'"
616,"[1100-1102]: 'SC'"
616,"[1103-1105]: 'ID'"
616,"[1229-1231]: 'ID'"
616,"[1270-1272]: 'SC'"
616,"[1273-1275]: 'ID'"
616,"[1399-1401]: 'ID'"
616,"[1440-1442]: 'SC'"
616,"[1443-1445]: 'ID'"
616,"[1569-1571]: 'ID'"
616,"[1610-1612]: 'SC'"
616,"[1613-1615]: 'ID'"
617,"[153-163]: 'California'"
620,"[153-163]: 'California'"
621,"[153-163]: 'California'"
622,"[153-163]: 'California'"
623,"[153-163]: 'California'"
625,"[153-163]: 'California'"
626,"[153-163]: 'California'"
627,"[153-163]: 'California'"
628,"[153-163]: 'California'"
629,"[153-163]: 'California'"
630,"[153-163]: 'California'"
631,"[152-162]: 'California'"
632,"[152-162]: 'California'"
633,"[152-162]: 'California'"
634,"[152-162]: 'California'"
635,"[152-162]: 'California'"
636,"[152-162]: 'California'"
637,"[152-162]: 'California'"
638,"[152-162]: 'California'"
639,"[152-162]: 'California'"
640,"[153-163]: 'California'"
641,"[153-163]: 'California'"
642,"[153-163]: 'California'"
643,"[153-163]: 'California'"
644,"[153-163]: 'California'"
645,"[153-163]: 'California'"
646,"[153-163]: 'California'"
647,"[153-163]: 'California'"
648,"[153-163]: 'California'"
649,"[153-163]: 'California'"
650,"[153-163]: 'California'"
651,"[153-163]: 'California'"
652,"[153-163]: 'California'"
653,"[153-163]: 'California'"
654,"[153-163]: 'California'"
656,"[152-162]: 'California'"
658,"[152-162]: 'California'"
659,"[152-162]: 'California'"
660,"[152-162]: 'California'"
663,"[152-162]: 'California'"
665,"[153-163]: 'California'"
666,"[153-163]: 'California'"
667,"[153-163]: 'California'"
668,"[153-163]: 'California'"
669,"[153-163]: 'California'"
670,"[153-163]: 'California'"
671,"[240-250]: 'California'"
671,"[389-391]: 'SC'"
671,"[392-394]: 'ID'"
671,"[471-473]: 'ID'"
671,"[589-591]: 'ID'"
671,"[630-632]: 'SC'"
671,"[633-635]: 'ID'"
671,"[698-700]: 'ID'"
671,"[739-741]: 'SC'"
671,"[742-744]: 'ID'"
671,"[807-809]: 'ID'"
671,"[848-850]: 'SC'"
671,"[851-853]: 'ID'"
671,"[916-918]: 'ID'"
671,"[957-959]: 'SC'"
671,"[960-962]: 'ID'"
671,"[1025-1027]: 'ID'"
671,"[1066-1068]: 'SC'"
671,"[1069-1071]: 'ID'"
671,"[1134-1136]: 'ID'"
671,"[1175-1177]: 'SC'"
671,"[1178-1180]: 'ID'"
672,"[153-163]: 'California'"
674,"[153-163]: 'California'"
675,"[153-163]: 'California'"
676,"[153-163]: 'California'"
677,"[153-163]: 'California'"
679,"[152-162]: 'California'"
680,"[152-162]: 'California'"
681,"[152-162]: 'California'"
682,"[152-162]: 'California'"
683,"[152-162]: 'California'"
684,"[152-162]: 'California'"
685,"[152-162]: 'California'"
